id,acct_id,acct_name,acct_number,acct_type,balance,acct_status,open_date,closed_date,margin_enabled,risk_tolerance,created_date
151,00152A000000U5DtWAOV,acct_574,1573953823,trust,1647908,open,2021-02-23T00:00:00Z,2493-10-26T00:00:00Z,pending,medium,2023-09-21T00:00:00Z
152,00153A000000U5DtWAOV,acct_975,1975165158,custodial,2450330,open,2021-12-13T00:00:00Z,2783-02-04T00:00:00Z,restricted,high,2024-12-04T00:00:00Z
153,00154A000000U5DtWAOV,acct_302,1301596938,joint,1103194,open,2020-08-08T00:00:00Z,2297-06-14T00:00:00Z,no,medium,2022-11-27T00:00:00Z
154,00155A000000U5DtWAOV,acct_804,1803499372,trust,2106999,open,2021-08-10T00:00:00Z,2659-04-29T00:00:00Z,pending,high,2024-05-30T00:00:00Z
155,00156A000000U5DtWAOV,acct_385,1384036291,joint,1268073,open,2020-10-07T00:00:00Z,2356-11-22T00:00:00Z,no,medium,2023-02-26T00:00:00Z
156,00157A000000U5DtWAOV,acct_383,1382077398,joint,1264155,open,2020-10-06T00:00:00Z,2355-06-25T00:00:00Z,no,medium,2023-02-23T00:00:00Z
157,00158A000000U5DtWAOV,acct_345,1344586789,joint,1189174,open,2020-09-09T00:00:00Z,2328-06-13T00:00:00Z,no,medium,2023-01-13T00:00:00Z
158,00159A000000U5DtWAOV,acct_90,1088814392,individual,677629,open,2020-03-06T00:00:00Z,2144-01-14T00:00:00Z,yes,low,2022-04-08T00:00:00Z
159,00160A000000U5DtWAOV,acct_851,1850516912,custodial,2201034,open,2021-09-13T00:00:00Z,2693-03-22T00:00:00Z,restricted,high,2024-07-20T00:00:00Z
160,00161A000000U5DtWAOV,acct_449,1448013733,joint,1396027,open,2020-11-23T00:00:00Z,2403-01-07T00:00:00Z,no,medium,2023-05-07T00:00:00Z
161,00162A000000U5DtWAOV,acct_391,1390027768,joint,1280056,open,2020-10-12T00:00:00Z,2361-03-19T00:00:00Z,no,medium,2023-03-04T00:00:00Z
162,00163A000000U5DtWAOV,acct_182,1181624404,joint,863249,open,2020-05-13T00:00:00Z,2210-12-15T00:00:00Z,no,low,2022-07-19T00:00:00Z
163,00164A000000U5DtWAOV,acct_402,1401381043,joint,1302762,open,2020-10-20T00:00:00Z,2369-05-25T00:00:00Z,no,medium,2023-03-17T00:00:00Z
164,00165A000000U5DtWAOV,acct_559,1558950154,trust,1617900,open,2021-02-12T00:00:00Z,2483-01-01T00:00:00Z,pending,medium,2023-09-05T00:00:00Z
165,00166A000000U5DtWAOV,acct_684,1683572427,trust,1867145,open,2021-05-14T00:00:00Z,2572-11-08T00:00:00Z,pending,medium,2024-01-20T00:00:00Z
166,00167A000000U5DtWAOV,acct_262,1260925568,joint,1021851,open,2020-07-09T00:00:00Z,2268-02-17T00:00:00Z,no,medium,2022-10-14T00:00:00Z
167,00168A000000U5DtWAOV,acct_523,1522022234,trust,1544044,open,2021-01-16T00:00:00Z,2456-05-18T00:00:00Z,pending,medium,2023-07-27T00:00:00Z
168,00169A000000U5DtWAOV,acct_433,1432837671,joint,1365675,open,2020-11-12T00:00:00Z,2392-01-29T00:00:00Z,no,medium,2023-04-20T00:00:00Z
169,00170A000000U5DtWAOV,acct_28,1027228683,individual,554457,open,2020-01-21T00:00:00Z,2099-08-19T00:00:00Z,yes,low,2022-01-31T00:00:00Z
170,00171A000000U5DtWAOV,acct_203,1202159095,joint,904318,open,2020-05-28T00:00:00Z,2225-10-04T00:00:00Z,no,low,2022-08-10T00:00:00Z
171,00172A000000U5DtWAOV,acct_561,1560178028,trust,1620356,open,2021-02-13T00:00:00Z,2483-11-21T00:00:00Z,pending,medium,2023-09-06T00:00:00Z
172,00173A000000U5DtWAOV,acct_842,1842053123,custodial,2184106,open,2021-09-07T00:00:00Z,2687-02-13T00:00:00Z,restricted,high,2024-07-11T00:00:00Z
173,00174A000000U5DtWAOV,acct_998,1997676794,custodial,2495354,open,2021-12-29T00:00:00Z,2799-04-29T00:00:00Z,restricted,high,2024-12-28T00:00:00Z
174,00175A000000U5DtWAOV,acct_194,1193610002,joint,887220,open,2020-05-21T00:00:00Z,2219-08-06T00:00:00Z,no,low,2022-08-01T00:00:00Z
175,00176A000000U5DtWAOV,acct_72,1071384758,individual,642770,open,2020-02-22T00:00:00Z,2131-06-21T00:00:00Z,yes,low,2022-03-20T00:00:00Z
176,00177A000000U5DtWAOV,acct_306,1305069485,joint,1110139,open,2020-08-11T00:00:00Z,2299-12-16T00:00:00Z,no,medium,2022-12-01T00:00:00Z
177,00178A000000U5DtWAOV,acct_181,1180593873,joint,861188,open,2020-05-12T00:00:00Z,2210-03-18T00:00:00Z,no,low,2022-07-18T00:00:00Z
178,00179A000000U5DtWAOV,acct_527,1526497644,trust,1552995,open,2021-01-19T00:00:00Z,2459-08-09T00:00:00Z,pending,medium,2023-08-01T00:00:00Z
179,00180A000000U5DtWAOV,acct_241,1239809264,joint,979619,open,2020-06-24T00:00:00Z,2252-11-26T00:00:00Z,no,low,2022-09-21T00:00:00Z
180,00181A000000U5DtWAOV,acct_417,1416679360,joint,1333359,open,2020-10-31T00:00:00Z,2380-06-05T00:00:00Z,no,medium,2023-04-02T00:00:00Z
181,00182A000000U5DtWAOV,acct_936,1936169321,custodial,2372339,open,2021-11-14T00:00:00Z,2754-12-24T00:00:00Z,restricted,high,2024-10-22T00:00:00Z
182,00183A000000U5DtWAOV,acct_304,1303112706,joint,1106225,open,2020-08-09T00:00:00Z,2298-07-18T00:00:00Z,no,medium,2022-11-29T00:00:00Z
183,00184A000000U5DtWAOV,acct_724,1724085968,trust,1948172,open,2021-06-13T00:00:00Z,2602-01-25T00:00:00Z,pending,medium,2024-03-04T00:00:00Z
184,00185A000000U5DtWAOV,acct_736,1735762100,trust,1971524,open,2021-06-21T00:00:00Z,2610-06-27T00:00:00Z,pending,medium,2024-03-17T00:00:00Z
185,00186A000000U5DtWAOV,acct_33,1032396669,individual,564793,open,2020-01-25T00:00:00Z,2103-05-12T00:00:00Z,yes,low,2022-02-05T00:00:00Z
186,00187A000000U5DtWAOV,acct_741,1740267557,trust,1980535,open,2021-06-24T00:00:00Z,2613-09-25T00:00:00Z,pending,medium,2024-03-22T00:00:00Z
187,00188A000000U5DtWAOV,acct_361,1360622489,joint,1221245,open,2020-09-20T00:00:00Z,2340-01-05T00:00:00Z,no,medium,2023-01-31T00:00:00Z
188,00189A000000U5DtWAOV,acct_300,1298826040,joint,1097652,open,2020-08-06T00:00:00Z,2295-06-16T00:00:00Z,no,medium,2022-11-24T00:00:00Z
189,00190A000000U5DtWAOV,acct_918,1917905886,custodial,2335812,open,2021-11-01T00:00:00Z,2741-10-23T00:00:00Z,restricted,high,2024-10-02T00:00:00Z
190,00191A000000U5DtWAOV,acct_247,1246707265,joint,993415,open,2020-06-29T00:00:00Z,2257-11-17T00:00:00Z,no,low,2022-09-28T00:00:00Z
191,00192A000000U5DtWAOV,acct_249,1247778769,joint,995558,open,2020-06-30T00:00:00Z,2258-08-26T00:00:00Z,no,low,2022-09-29T00:00:00Z
192,00193A000000U5DtWAOV,acct_445,1444136921,joint,1388274,open,2020-11-20T00:00:00Z,2400-03-23T00:00:00Z,no,medium,2023-05-02T00:00:00Z
193,00194A000000U5DtWAOV,acct_924,1923659973,custodial,2347320,open,2021-11-05T00:00:00Z,2745-12-17T00:00:00Z,restricted,high,2024-10-08T00:00:00Z
194,00195A000000U5DtWAOV,acct_359,1358786881,joint,1217574,open,2020-09-19T00:00:00Z,2338-09-09T00:00:00Z,no,medium,2023-01-29T00:00:00Z
195,00196A000000U5DtWAOV,acct_568,1568037456,trust,1636075,open,2021-02-19T00:00:00Z,2489-07-21T00:00:00Z,pending,medium,2023-09-15T00:00:00Z
196,00197A000000U5DtWAOV,acct_705,1704391099,trust,1908782,open,2021-05-29T00:00:00Z,2587-11-13T00:00:00Z,pending,medium,2024-02-11T00:00:00Z
197,00198A000000U5DtWAOV,acct_631,1631095773,trust,1762192,open,2021-04-06T00:00:00Z,2535-01-08T00:00:00Z,pending,medium,2023-11-23T00:00:00Z
198,00199A000000U5DtWAOV,acct_521,1520761522,trust,1541523,open,2021-01-15T00:00:00Z,2455-06-21T00:00:00Z,pending,medium,2023-07-25T00:00:00Z
199,00200A000000U5DtWAOV,acct_117,1115742669,individual,731485,open,2020-03-25T00:00:00Z,2163-06-15T00:00:00Z,yes,low,2022-05-08T00:00:00Z
200,00201A000000U5DtWAOV,acct_931,1930509110,custodial,2361018,open,2021-11-10T00:00:00Z,2750-11-24T00:00:00Z,restricted,high,2024-10-16T00:00:00Z
201,00202A000000U5DtWAOV,acct_194,1192821536,joint,885643,open,2020-05-21T00:00:00Z,2219-01-10T00:00:00Z,no,low,2022-07-31T00:00:00Z
202,00203A000000U5DtWAOV,acct_548,1547158162,trust,1594316,open,2021-02-03T00:00:00Z,2474-07-02T00:00:00Z,pending,medium,2023-08-23T00:00:00Z
203,00204A000000U5DtWAOV,acct_605,1604709820,trust,1709420,open,2021-03-17T00:00:00Z,2515-12-31T00:00:00Z,pending,medium,2023-10-25T00:00:00Z
204,00205A000000U5DtWAOV,acct_817,1817187919,trust,2134376,open,2021-08-20T00:00:00Z,2669-03-11T00:00:00Z,pending,high,2024-06-14T00:00:00Z
205,00206A000000U5DtWAOV,acct_839,1838933073,custodial,2177866,open,2021-09-04T00:00:00Z,2684-11-14T00:00:00Z,restricted,high,2024-07-08T00:00:00Z
206,00207A000000U5DtWAOV,acct_87,1086088867,individual,672178,open,2020-03-04T00:00:00Z,2142-01-27T00:00:00Z,yes,low,2022-04-05T00:00:00Z
207,00208A000000U5DtWAOV,acct_673,1672623102,trust,1845246,open,2021-05-06T00:00:00Z,2564-12-17T00:00:00Z,pending,medium,2024-01-08T00:00:00Z
208,00209A000000U5DtWAOV,acct_647,1646748345,trust,1793497,open,2021-04-17T00:00:00Z,2546-04-22T00:00:00Z,pending,medium,2023-12-10T00:00:00Z
209,00210A000000U5DtWAOV,acct_954,1953922796,custodial,2407846,open,2021-11-27T00:00:00Z,2767-10-12T00:00:00Z,restricted,high,2024-11-11T00:00:00Z
210,00211A000000U5DtWAOV,acct_634,1633622703,trust,1767245,open,2021-04-08T00:00:00Z,2536-11-04T00:00:00Z,pending,medium,2023-11-26T00:00:00Z
211,00212A000000U5DtWAOV,acct_443,1442326530,joint,1384653,open,2020-11-19T00:00:00Z,2398-12-02T00:00:00Z,no,medium,2023-04-30T00:00:00Z
212,00213A000000U5DtWAOV,acct_381,1380767194,joint,1261534,open,2020-10-05T00:00:00Z,2354-07-15T00:00:00Z,no,medium,2023-02-22T00:00:00Z
213,00214A000000U5DtWAOV,acct_360,1359076083,joint,1218152,open,2020-09-19T00:00:00Z,2338-11-24T00:00:00Z,no,medium,2023-01-29T00:00:00Z
214,00215A000000U5DtWAOV,acct_493,1492590576,joint,1485181,open,2020-12-26T00:00:00Z,2435-02-27T00:00:00Z,no,medium,2023-06-24T00:00:00Z
215,00216A000000U5DtWAOV,acct_753,1752446359,trust,2004893,open,2021-07-03T00:00:00Z,2622-07-07T00:00:00Z,pending,high,2024-04-04T00:00:00Z
216,00217A000000U5DtWAOV,acct_166,1165536772,individual,831074,open,2020-05-01T00:00:00Z,2199-05-09T00:00:00Z,yes,low,2022-07-01T00:00:00Z
217,00218A000000U5DtWAOV,acct_28,1027232575,individual,554465,open,2020-01-21T00:00:00Z,2099-08-20T00:00:00Z,yes,low,2022-01-31T00:00:00Z
218,00219A000000U5DtWAOV,acct_932,1931533961,custodial,2363068,open,2021-11-11T00:00:00Z,2751-08-21T00:00:00Z,restricted,high,2024-10-17T00:00:00Z
219,00220A000000U5DtWAOV,acct_453,1452430377,joint,1404861,open,2020-11-26T00:00:00Z,2406-03-16T00:00:00Z,no,medium,2023-05-11T00:00:00Z
220,00221A000000U5DtWAOV,acct_424,1423344531,joint,1346689,open,2020-11-05T00:00:00Z,2385-03-26T00:00:00Z,no,medium,2023-04-10T00:00:00Z
221,00222A000000U5DtWAOV,acct_734,1733958803,trust,1967918,open,2021-06-20T00:00:00Z,2609-03-09T00:00:00Z,pending,medium,2024-03-15T00:00:00Z
222,00223A000000U5DtWAOV,acct_328,1327406554,joint,1154813,open,2020-08-27T00:00:00Z,2316-01-24T00:00:00Z,no,medium,2022-12-26T00:00:00Z
223,00224A000000U5DtWAOV,acct_171,1170340667,joint,840681,open,2020-05-04T00:00:00Z,2202-10-26T00:00:00Z,no,low,2022-07-07T00:00:00Z
224,00225A000000U5DtWAOV,acct_661,1660406964,trust,1820814,open,2021-04-27T00:00:00Z,2556-02-26T00:00:00Z,pending,medium,2023-12-25T00:00:00Z
225,00226A000000U5DtWAOV,acct_831,1831222960,trust,2162446,open,2021-08-30T00:00:00Z,2679-04-24T00:00:00Z,pending,high,2024-06-29T00:00:00Z
226,00227A000000U5DtWAOV,acct_209,1208114923,joint,916230,open,2020-06-01T00:00:00Z,2230-01-20T00:00:00Z,no,low,2022-08-17T00:00:00Z
227,00228A000000U5DtWAOV,acct_985,1984506347,custodial,2469013,open,2021-12-20T00:00:00Z,2789-10-30T00:00:00Z,restricted,high,2024-12-14T00:00:00Z
228,00229A000000U5DtWAOV,acct_147,1146127096,individual,792254,open,2020-04-17T00:00:00Z,2185-05-11T00:00:00Z,yes,low,2022-06-10T00:00:00Z
229,00230A000000U5DtWAOV,acct_237,1236195099,joint,972390,open,2020-06-21T00:00:00Z,2250-04-19T00:00:00Z,no,low,2022-09-17T00:00:00Z
230,00231A000000U5DtWAOV,acct_288,1286940264,joint,1073881,open,2020-07-28T00:00:00Z,2286-11-20T00:00:00Z,no,medium,2022-11-11T00:00:00Z
231,00232A000000U5DtWAOV,acct_467,1466522439,joint,1433045,open,2020-12-07T00:00:00Z,2416-05-13T00:00:00Z,no,medium,2023-05-27T00:00:00Z
232,00233A000000U5DtWAOV,acct_660,1660115388,trust,1820231,open,2021-04-27T00:00:00Z,2555-12-11T00:00:00Z,pending,medium,2023-12-25T00:00:00Z
233,00234A000000U5DtWAOV,acct_556,1555845940,trust,1611692,open,2021-02-10T00:00:00Z,2480-10-06T00:00:00Z,pending,medium,2023-09-02T00:00:00Z
234,00235A000000U5DtWAOV,acct_288,1287085858,joint,1074172,open,2020-07-29T00:00:00Z,2286-12-28T00:00:00Z,no,medium,2022-11-11T00:00:00Z
235,00236A000000U5DtWAOV,acct_320,1319071891,joint,1138144,open,2020-08-21T00:00:00Z,2310-01-20T00:00:00Z,no,medium,2022-12-16T00:00:00Z
236,00237A000000U5DtWAOV,acct_813,1813076923,trust,2126154,open,2021-08-17T00:00:00Z,2666-03-25T00:00:00Z,pending,high,2024-06-09T00:00:00Z
237,00238A000000U5DtWAOV,acct_149,1147726380,individual,795453,open,2020-04-18T00:00:00Z,2186-07-06T00:00:00Z,yes,low,2022-06-12T00:00:00Z
238,00239A000000U5DtWAOV,acct_136,1135193870,individual,770388,open,2020-04-09T00:00:00Z,2177-06-23T00:00:00Z,yes,low,2022-05-29T00:00:00Z
239,00240A000000U5DtWAOV,acct_110,1108784017,individual,717568,open,2020-03-20T00:00:00Z,2158-06-08T00:00:00Z,yes,low,2022-04-30T00:00:00Z
240,00241A000000U5DtWAOV,acct_163,1162615646,individual,825231,open,2020-04-29T00:00:00Z,2197-03-31T00:00:00Z,yes,low,2022-06-28T00:00:00Z
241,00242A000000U5DtWAOV,acct_97,1095647545,individual,691295,open,2020-03-11T00:00:00Z,2148-12-18T00:00:00Z,yes,low,2022-04-16T00:00:00Z
242,00243A000000U5DtWAOV,acct_68,1066677658,individual,633355,open,2020-02-19T00:00:00Z,2128-01-29T00:00:00Z,yes,low,2022-03-15T00:00:00Z
243,00244A000000U5DtWAOV,acct_761,1760978151,trust,2021956,open,2021-07-10T00:00:00Z,2628-08-31T00:00:00Z,pending,high,2024-04-13T00:00:00Z
244,00245A000000U5DtWAOV,acct_417,1416765854,joint,1333532,open,2020-10-31T00:00:00Z,2380-06-28T00:00:00Z,no,medium,2023-04-02T00:00:00Z
245,00246A000000U5DtWAOV,acct_745,1745120076,trust,1990240,open,2021-06-28T00:00:00Z,2617-03-26T00:00:00Z,pending,medium,2024-03-27T00:00:00Z
246,00247A000000U5DtWAOV,acct_51,1049952449,individual,599905,open,2020-02-06T00:00:00Z,2116-01-07T00:00:00Z,yes,low,2022-02-25T00:00:00Z
247,00248A000000U5DtWAOV,acct_299,1298517133,joint,1097034,open,2020-08-06T00:00:00Z,2295-03-26T00:00:00Z,no,medium,2022-11-24T00:00:00Z
248,00249A000000U5DtWAOV,acct_272,1270944303,joint,1041889,open,2020-07-17T00:00:00Z,2275-05-09T00:00:00Z,no,medium,2022-10-25T00:00:00Z
249,00250A000000U5DtWAOV,acct_292,1291157875,joint,1082316,open,2020-08-01T00:00:00Z,2289-12-04T00:00:00Z,no,medium,2022-11-16T00:00:00Z
250,00251A000000U5DtWAOV,acct_357,1356608888,joint,1213218,open,2020-09-17T00:00:00Z,2337-02-12T00:00:00Z,no,medium,2023-01-26T00:00:00Z
251,00252A000000U5DtWAOV,acct_408,1407833173,joint,1315666,open,2020-10-25T00:00:00Z,2374-01-18T00:00:00Z,no,medium,2023-03-24T00:00:00Z
252,00253A000000U5DtWAOV,acct_185,1184357345,joint,868715,open,2020-05-15T00:00:00Z,2212-12-03T00:00:00Z,no,low,2022-07-22T00:00:00Z
253,00254A000000U5DtWAOV,acct_270,1269569556,joint,1039139,open,2020-07-16T00:00:00Z,2274-05-12T00:00:00Z,no,medium,2022-10-23T00:00:00Z
254,00255A000000U5DtWAOV,acct_163,1161813832,individual,823628,open,2020-04-28T00:00:00Z,2196-09-01T00:00:00Z,yes,low,2022-06-27T00:00:00Z
255,00256A000000U5DtWAOV,acct_354,1353726044,joint,1207452,open,2020-09-15T00:00:00Z,2335-01-15T00:00:00Z,no,medium,2023-01-23T00:00:00Z
256,00257A000000U5DtWAOV,acct_636,1635309499,trust,1770619,open,2021-04-09T00:00:00Z,2538-01-22T00:00:00Z,pending,medium,2023-11-28T00:00:00Z
257,00258A000000U5DtWAOV,acct_784,1783442319,trust,2066885,open,2021-07-26T00:00:00Z,2644-11-11T00:00:00Z,pending,high,2024-05-08T00:00:00Z
258,00259A000000U5DtWAOV,acct_448,1447324409,joint,1394649,open,2020-11-23T00:00:00Z,2402-07-10T00:00:00Z,no,medium,2023-05-06T00:00:00Z
259,00260A000000U5DtWAOV,acct_195,1194383325,joint,888767,open,2020-05-22T00:00:00Z,2220-02-26T00:00:00Z,no,low,2022-08-02T00:00:00Z
260,00261A000000U5DtWAOV,acct_828,1828272408,trust,2156545,open,2021-08-28T00:00:00Z,2677-03-08T00:00:00Z,pending,high,2024-06-26T00:00:00Z
261,00262A000000U5DtWAOV,acct_26,1025342716,individual,550685,open,2020-01-20T00:00:00Z,2098-04-10T00:00:00Z,yes,low,2022-01-29T00:00:00Z
262,00263A000000U5DtWAOV,acct_316,1314993734,joint,1129987,open,2020-08-18T00:00:00Z,2307-02-11T00:00:00Z,no,medium,2022-12-12T00:00:00Z
263,00264A000000U5DtWAOV,acct_823,1822960880,trust,2145922,open,2021-08-24T00:00:00Z,2673-05-10T00:00:00Z,pending,high,2024-06-20T00:00:00Z
264,00265A000000U5DtWAOV,acct_507,1506011864,trust,1512024,open,2021-01-04T00:00:00Z,2444-11-01T00:00:00Z,pending,medium,2023-07-09T00:00:00Z
265,00266A000000U5DtWAOV,acct_751,1750668452,trust,2001337,open,2021-07-02T00:00:00Z,2621-03-26T00:00:00Z,pending,high,2024-04-02T00:00:00Z
266,00267A000000U5DtWAOV,acct_84,1083565421,individual,667131,open,2020-03-02T00:00:00Z,2140-04-02T00:00:00Z,yes,low,2022-04-03T00:00:00Z
267,00268A000000U5DtWAOV,acct_405,1404165645,joint,1308331,open,2020-10-22T00:00:00Z,2371-05-29T00:00:00Z,no,medium,2023-03-20T00:00:00Z
268,00269A000000U5DtWAOV,acct_955,1955399602,custodial,2410799,open,2021-11-28T00:00:00Z,2768-11-04T00:00:00Z,restricted,high,2024-11-12T00:00:00Z
269,00270A000000U5DtWAOV,acct_628,1628062924,trust,1756126,open,2021-04-03T00:00:00Z,2532-10-31T00:00:00Z,pending,medium,2023-11-20T00:00:00Z
270,00271A000000U5DtWAOV,acct_886,1886101217,custodial,2272202,open,2021-10-09T00:00:00Z,2718-11-18T00:00:00Z,restricted,high,2024-08-28T00:00:00Z
271,00272A000000U5DtWAOV,acct_491,1490636783,joint,1481274,open,2020-12-24T00:00:00Z,2433-10-01T00:00:00Z,no,medium,2023-06-22T00:00:00Z
272,00273A000000U5DtWAOV,acct_59,1057945412,individual,615891,open,2020-02-12T00:00:00Z,2121-10-12T00:00:00Z,yes,low,2022-03-05T00:00:00Z
273,00274A000000U5DtWAOV,acct_890,1890168081,custodial,2280336,open,2021-10-12T00:00:00Z,2721-10-24T00:00:00Z,restricted,high,2024-09-02T00:00:00Z
274,00275A000000U5DtWAOV,acct_611,1610481938,trust,1720964,open,2021-03-22T00:00:00Z,2520-02-28T00:00:00Z,pending,medium,2023-10-31T00:00:00Z
275,00276A000000U5DtWAOV,acct_850,1849762476,custodial,2199525,open,2021-09-12T00:00:00Z,2692-09-05T00:00:00Z,restricted,high,2024-07-19T00:00:00Z
276,00277A000000U5DtWAOV,acct_549,1549043427,trust,1598087,open,2021-02-05T00:00:00Z,2475-11-11T00:00:00Z,pending,medium,2023-08-25T00:00:00Z
277,00278A000000U5DtWAOV,acct_98,1096678085,individual,693356,open,2020-03-12T00:00:00Z,2149-09-15T00:00:00Z,yes,low,2022-04-17T00:00:00Z
278,00279A000000U5DtWAOV,acct_297,1296519876,joint,1093040,open,2020-08-04T00:00:00Z,2293-10-16T00:00:00Z,no,medium,2022-11-22T00:00:00Z
279,00280A000000U5DtWAOV,acct_253,1252440341,joint,1004881,open,2020-07-03T00:00:00Z,2262-01-04T00:00:00Z,no,medium,2022-10-04T00:00:00Z
280,00281A000000U5DtWAOV,acct_964,1963707792,custodial,2427416,open,2021-12-05T00:00:00Z,2774-11-01T00:00:00Z,restricted,high,2024-11-21T00:00:00Z
281,00282A000000U5DtWAOV,acct_245,1244234504,joint,988469,open,2020-06-27T00:00:00Z,2256-02-04T00:00:00Z,no,low,2022-09-25T00:00:00Z
282,00283A000000U5DtWAOV,acct_356,1355067785,joint,1210136,open,2020-09-16T00:00:00Z,2336-01-03T00:00:00Z,no,medium,2023-01-25T00:00:00Z
283,00284A000000U5DtWAOV,acct_828,1828291158,trust,2156582,open,2021-08-28T00:00:00Z,2677-03-13T00:00:00Z,pending,high,2024-06-26T00:00:00Z
284,00285A000000U5DtWAOV,acct_538,1537538535,trust,1575077,open,2021-01-27T00:00:00Z,2467-07-26T00:00:00Z,pending,medium,2023-08-13T00:00:00Z
285,00286A000000U5DtWAOV,acct_478,1477800777,joint,1455602,open,2020-12-15T00:00:00Z,2424-06-30T00:00:00Z,no,medium,2023-06-08T00:00:00Z
286,00287A000000U5DtWAOV,acct_62,1061375748,individual,622751,open,2020-02-15T00:00:00Z,2124-04-03T00:00:00Z,yes,low,2022-03-09T00:00:00Z
287,00288A000000U5DtWAOV,acct_500,1499754260,joint,1499509,open,2020-12-31T00:00:00Z,2440-04-28T00:00:00Z,no,medium,2023-07-02T00:00:00Z
288,00289A000000U5DtWAOV,acct_760,1759982437,trust,2019965,open,2021-07-09T00:00:00Z,2627-12-13T00:00:00Z,pending,high,2024-04-12T00:00:00Z
289,00290A000000U5DtWAOV,acct_246,1244924641,joint,989849,open,2020-06-28T00:00:00Z,2256-08-04T00:00:00Z,no,low,2022-09-26T00:00:00Z
290,00291A000000U5DtWAOV,acct_786,1786145725,trust,2072291,open,2021-07-28T00:00:00Z,2646-10-24T00:00:00Z,pending,high,2024-05-11T00:00:00Z
291,00292A000000U5DtWAOV,acct_976,1975943888,custodial,2451888,open,2021-12-13T00:00:00Z,2783-08-28T00:00:00Z,restricted,high,2024-12-05T00:00:00Z
292,00293A000000U5DtWAOV,acct_974,1973787208,custodial,2447574,open,2021-12-12T00:00:00Z,2782-02-06T00:00:00Z,restricted,high,2024-12-02T00:00:00Z
293,00294A000000U5DtWAOV,acct_109,1107615832,individual,715232,open,2020-03-20T00:00:00Z,2157-08-04T00:00:00Z,yes,low,2022-04-29T00:00:00Z
294,00295A000000U5DtWAOV,acct_241,1240207891,joint,980416,open,2020-06-24T00:00:00Z,2253-03-11T00:00:00Z,no,low,2022-09-21T00:00:00Z
295,00296A000000U5DtWAOV,acct_696,1696104287,trust,1892209,open,2021-05-23T00:00:00Z,2581-11-21T00:00:00Z,pending,medium,2024-02-02T00:00:00Z
296,00297A000000U5DtWAOV,acct_987,1987441790,custodial,2474884,open,2021-12-22T00:00:00Z,2791-12-12T00:00:00Z,restricted,high,2024-12-17T00:00:00Z
297,00298A000000U5DtWAOV,acct_89,1087594159,individual,675188,open,2020-03-05T00:00:00Z,2143-02-27T00:00:00Z,yes,low,2022-04-07T00:00:00Z
298,00299A000000U5DtWAOV,acct_921,1920506826,custodial,2341014,open,2021-11-03T00:00:00Z,2743-09-08T00:00:00Z,restricted,high,2024-10-05T00:00:00Z
299,00300A000000U5DtWAOV,acct_52,1050719891,individual,601440,open,2020-02-07T00:00:00Z,2116-07-28T00:00:00Z,yes,low,2022-02-26T00:00:00Z
300,00301A000000U5DtWAOV,acct_312,1311538366,joint,1123077,open,2020-08-15T00:00:00Z,2304-08-15T00:00:00Z,no,medium,2022-12-08T00:00:00Z
301,00302A000000U5DtWAOV,acct_990,1990430627,custodial,2480861,open,2021-12-24T00:00:00Z,2794-02-06T00:00:00Z,restricted,high,2024-12-21T00:00:00Z
302,00303A000000U5DtWAOV,acct_458,1457216948,joint,1414434,open,2020-11-30T00:00:00Z,2409-08-27T00:00:00Z,no,medium,2023-05-17T00:00:00Z
303,00304A000000U5DtWAOV,acct_658,1657933384,trust,1815867,open,2021-04-25T00:00:00Z,2554-05-16T00:00:00Z,pending,medium,2023-12-22T00:00:00Z
304,00305A000000U5DtWAOV,acct_81,1079666221,individual,659332,open,2020-02-28T00:00:00Z,2137-06-10T00:00:00Z,yes,low,2022-03-29T00:00:00Z
305,00306A000000U5DtWAOV,acct_45,1043845476,individual,587691,open,2020-02-02T00:00:00Z,2111-08-13T00:00:00Z,yes,low,2022-02-18T00:00:00Z
306,00307A000000U5DtWAOV,acct_223,1221917757,joint,943836,open,2020-06-11T00:00:00Z,2240-01-03T00:00:00Z,no,low,2022-09-01T00:00:00Z
307,00308A000000U5DtWAOV,acct_411,1410425438,joint,1320851,open,2020-10-27T00:00:00Z,2375-12-02T00:00:00Z,no,medium,2023-03-26T00:00:00Z
308,00309A000000U5DtWAOV,acct_921,1920912810,custodial,2341826,open,2021-11-03T00:00:00Z,2743-12-24T00:00:00Z,restricted,high,2024-10-05T00:00:00Z
309,00310A000000U5DtWAOV,acct_423,1422088045,joint,1344176,open,2020-11-04T00:00:00Z,2384-04-29T00:00:00Z,no,medium,2023-04-08T00:00:00Z
310,00311A000000U5DtWAOV,acct_672,1671581274,trust,1843163,open,2021-05-05T00:00:00Z,2564-03-18T00:00:00Z,pending,medium,2024-01-06T00:00:00Z
311,00312A000000U5DtWAOV,acct_427,1426758500,joint,1353517,open,2020-11-08T00:00:00Z,2387-09-11T00:00:00Z,no,medium,2023-04-13T00:00:00Z
312,00313A000000U5DtWAOV,acct_723,1722461289,trust,1944923,open,2021-06-11T00:00:00Z,2600-11-23T00:00:00Z,pending,medium,2024-03-02T00:00:00Z
313,00314A000000U5DtWAOV,acct_88,1087000179,individual,674000,open,2020-03-05T00:00:00Z,2142-09-24T00:00:00Z,yes,low,2022-04-06T00:00:00Z
